service_id,route_id,trip_id,direction_id,trip_headsign,block_id
SA,GREEN,SA_115580,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115581,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115582,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115583,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115584,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115585,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115586,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115587,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115588,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115589,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115590,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115591,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115592,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115593,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115594,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115595,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115596,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115597,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115598,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115599,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115600,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115601,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115602,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115603,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115604,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115605,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115606,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115607,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115608,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115609,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115610,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115611,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115612,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115613,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115614,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115615,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115616,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115617,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115618,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115619,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115620,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115621,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115622,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115623,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115624,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115625,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115626,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115627,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115628,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115629,1,Mahatma Gandhi Bus Station,SA_20201
SA,GREEN,SA_115642,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115643,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115644,0,JBS Parade Ground,SA_20101
SA,GREEN,SA_115645,1,Mahatma Gandhi Bus Station,SA_20101
SA,GREEN,SA_115648,0,JBS Parade Ground,SA_20301
SA,GREEN,SA_115649,1,Mahatma Gandhi Bus Station,SA_20301
SA,GREEN,SA_115652,0,JBS Parade Ground,SA_20201
SA,GREEN,SA_115653,1,Mahatma Gandhi Bus Station,SA_20201
SA,BLUE,SA_115739,1,Nagole,SA_30201
SA,BLUE,SA_115742,0,Raidurg,SA_30401
SA,BLUE,SA_115743,1,Nagole,SA_30401
SA,BLUE,SA_115744,0,Raidurg,SA_30501
SA,BLUE,SA_115745,1,Nagole,SA_30501
SA,BLUE,SA_115746,0,Raidurg,SA_30601
SA,BLUE,SA_115747,1,Nagole,SA_30601
SA,BLUE,SA_115748,0,Raidurg,SA_30701
SA,BLUE,SA_115749,1,Nagole,SA_30701
SA,BLUE,SA_115751,1,Nagole,SA_30801
SA,BLUE,SA_115752,0,Raidurg,SA_30901
SA,BLUE,SA_115753,1,Nagole,SA_30901
SA,BLUE,SA_115755,0,Raidurg,SA_30801
SA,BLUE,SA_115757,1,Nagole,SA_30301
SA,BLUE,SA_115968,0,Raidurg,SA_31001
SA,BLUE,SA_115969,1,Nagole,SA_31001
SA,BLUE,SA_115970,0,Raidurg,SA_31101
SA,BLUE,SA_115971,1,Nagole,SA_31101
SA,BLUE,SA_115972,0,Raidurg,SA_30101
SA,BLUE,SA_115973,1,Nagole,SA_30101
SA,BLUE,SA_115974,0,Raidurg,SA_31201
SA,BLUE,SA_115975,1,Nagole,SA_31201
SA,BLUE,SA_115976,0,Raidurg,SA_30201
SA,BLUE,SA_115977,1,Nagole,SA_30201
SA,BLUE,SA_115978,0,Raidurg,SA_30301
SA,BLUE,SA_115979,1,Nagole,SA_30301
SA,BLUE,SA_115980,0,Raidurg,SA_31301
SA,BLUE,SA_115981,1,Nagole,SA_31301
SA,BLUE,SA_115982,0,Raidurg,SA_30401
SA,BLUE,SA_115983,1,Nagole,SA_30401
SA,BLUE,SA_115984,0,Raidurg,SA_30501
SA,BLUE,SA_115985,1,Nagole,SA_30501
SA,BLUE,SA_116326,0,Raidurg,SA_31401
SA,BLUE,SA_116327,1,Nagole,SA_31401
SA,BLUE,SA_116328,0,Raidurg,SA_30601
SA,BLUE,SA_116329,1,Nagole,SA_30601
SA,BLUE,SA_116330,0,Raidurg,SA_31501
SA,BLUE,SA_116331,1,Nagole,SA_31501
SA,BLUE,SA_116332,0,Raidurg,SA_30701
SA,BLUE,SA_116333,1,Nagole,SA_30701
SA,BLUE,SA_116334,0,Raidurg,SA_31601
SA,BLUE,SA_116335,1,Nagole,SA_31601
SA,BLUE,SA_116336,0,Raidurg,SA_30801
SA,BLUE,SA_116337,1,Nagole,SA_30801
SA,BLUE,SA_116338,0,Raidurg,SA_31701
SA,BLUE,SA_116339,1,Nagole,SA_31701
SA,BLUE,SA_116340,0,Raidurg,SA_30901
SA,BLUE,SA_116341,1,Nagole,SA_30901
SA,BLUE,SA_116342,0,Raidurg,SA_31801
SA,BLUE,SA_116343,1,Nagole,SA_31801
SA,BLUE,SA_116344,0,Raidurg,SA_31001
SA,BLUE,SA_116345,1,Nagole,SA_31001
SA,BLUE,SA_116346,0,Raidurg,SA_31101
SA,BLUE,SA_116347,1,Nagole,SA_31101
SA,BLUE,SA_116348,0,Raidurg,SA_31901
SA,BLUE,SA_116349,1,Nagole,SA_31901
SA,BLUE,SA_116350,0,Raidurg,SA_30101
SA,BLUE,SA_116351,1,Nagole,SA_30101
SA,BLUE,SA_116352,0,Raidurg,SA_31201
SA,BLUE,SA_116353,1,Nagole,SA_31201
SA,BLUE,SA_116354,0,Raidurg,SA_32001
SA,BLUE,SA_116355,1,Nagole,SA_32001
SA,BLUE,SA_116356,0,Raidurg,SA_30201
SA,BLUE,SA_116357,1,Nagole,SA_30201
SA,BLUE,SA_116358,0,Raidurg,SA_30301
SA,BLUE,SA_116359,1,Nagole,SA_30301
SA,BLUE,SA_116360,0,Raidurg,SA_32101
SA,BLUE,SA_116361,1,Nagole,SA_32101
SA,BLUE,SA_116362,0,Raidurg,SA_31301
SA,BLUE,SA_116363,1,Nagole,SA_31301
SA,BLUE,SA_116364,0,Raidurg,SA_30401
SA,BLUE,SA_116365,1,Nagole,SA_30401
SA,BLUE,SA_116366,0,Raidurg,SA_30501
SA,BLUE,SA_116367,1,Nagole,SA_30501
SA,BLUE,SA_116368,0,Raidurg,SA_31401
SA,BLUE,SA_116369,1,Nagole,SA_31401
SA,BLUE,SA_116370,0,Raidurg,SA_30601
SA,BLUE,SA_116371,1,Nagole,SA_30601
SA,BLUE,SA_116372,0,Raidurg,SA_31501
SA,BLUE,SA_116373,1,Nagole,SA_31501
SA,BLUE,SA_116374,0,Raidurg,SA_30701
SA,BLUE,SA_116375,1,Nagole,SA_30701
SA,BLUE,SA_116376,0,Raidurg,SA_31601
SA,BLUE,SA_116377,1,Nagole,SA_31601
SA,BLUE,SA_116378,0,Raidurg,SA_30801
SA,BLUE,SA_116379,1,Nagole,SA_30801
SA,BLUE,SA_116380,0,Raidurg,SA_31701
SA,BLUE,SA_116381,1,Nagole,SA_31701
SA,BLUE,SA_116382,0,Raidurg,SA_30901
SA,BLUE,SA_116383,1,Nagole,SA_30901
SA,BLUE,SA_116384,0,Raidurg,SA_31801
SA,BLUE,SA_116385,1,Nagole,SA_31801
SA,BLUE,SA_116386,0,Raidurg,SA_31001
SA,BLUE,SA_116387,1,Nagole,SA_31001
SA,BLUE,SA_116388,0,Raidurg,SA_31101
SA,BLUE,SA_116389,1,Nagole,SA_31101
SA,BLUE,SA_116390,0,Raidurg,SA_31901
SA,BLUE,SA_116391,1,Nagole,SA_31901
SA,BLUE,SA_116392,0,Raidurg,SA_30101
SA,BLUE,SA_116393,1,Nagole,SA_30101
SA,BLUE,SA_116394,0,Raidurg,SA_31201
SA,BLUE,SA_116395,1,Nagole,SA_31201
SA,BLUE,SA_116396,0,Raidurg,SA_32001
SA,BLUE,SA_116397,1,Nagole,SA_32001
SA,BLUE,SA_116398,0,Raidurg,SA_30201
SA,BLUE,SA_116399,1,Nagole,SA_30201
SA,BLUE,SA_116400,0,Raidurg,SA_30301
SA,BLUE,SA_116401,1,Nagole,SA_30301
SA,BLUE,SA_116402,0,Raidurg,SA_32101
SA,BLUE,SA_116403,1,Nagole,SA_32101
SA,BLUE,SA_116404,0,Raidurg,SA_31301
SA,BLUE,SA_116405,1,Nagole,SA_31301
SA,BLUE,SA_116406,0,Raidurg,SA_30401
SA,BLUE,SA_116407,1,Nagole,SA_30401
SA,BLUE,SA_116408,0,Raidurg,SA_30501
SA,BLUE,SA_116409,1,Nagole,SA_30501
SA,BLUE,SA_116410,0,Raidurg,SA_31401
SA,BLUE,SA_116411,1,Nagole,SA_31401
SA,BLUE,SA_116412,0,Raidurg,SA_30601
SA,BLUE,SA_116413,1,Nagole,SA_30601
SA,BLUE,SA_116414,0,Raidurg,SA_31501
SA,BLUE,SA_116415,1,Nagole,SA_31501
SA,BLUE,SA_116416,0,Raidurg,SA_30701
SA,BLUE,SA_116417,1,Nagole,SA_30701
SA,BLUE,SA_116418,0,Raidurg,SA_31601
SA,BLUE,SA_116419,1,Nagole,SA_31601
SA,BLUE,SA_116420,0,Raidurg,SA_30801
SA,BLUE,SA_116421,1,Nagole,SA_30801
SA,BLUE,SA_116422,0,Raidurg,SA_31701
SA,BLUE,SA_116423,1,Nagole,SA_31701
SA,BLUE,SA_116424,0,Raidurg,SA_30901
SA,BLUE,SA_116425,1,Nagole,SA_30901
SA,BLUE,SA_116426,0,Raidurg,SA_31801
SA,BLUE,SA_116427,1,Nagole,SA_31801
SA,BLUE,SA_116428,0,Raidurg,SA_31001
SA,BLUE,SA_116429,1,Nagole,SA_31001
SA,BLUE,SA_116430,0,Raidurg,SA_31101
SA,BLUE,SA_116431,1,Nagole,SA_31101
SA,BLUE,SA_117248,0,Raidurg,SA_31901
SA,BLUE,SA_117249,1,Nagole,SA_31901
SA,BLUE,SA_117250,0,Raidurg,SA_30101
SA,BLUE,SA_117251,1,Nagole,SA_30101
SA,BLUE,SA_117252,0,Raidurg,SA_31201
SA,BLUE,SA_117253,1,Nagole,SA_31201
SA,BLUE,SA_117254,0,Raidurg,SA_32001
SA,BLUE,SA_117255,1,Nagole,SA_32001
SA,BLUE,SA_117256,0,Raidurg,SA_30201
SA,BLUE,SA_117257,1,Nagole,SA_30201
SA,BLUE,SA_117258,0,Raidurg,SA_30301
SA,BLUE,SA_117259,1,Nagole,SA_30301
SA,BLUE,SA_117260,0,Raidurg,SA_32101
SA,BLUE,SA_117261,1,Nagole,SA_32101
SA,BLUE,SA_117262,0,Raidurg,SA_31301
SA,BLUE,SA_117263,1,Nagole,SA_31301
SA,BLUE,SA_117264,0,Raidurg,SA_30501
SA,BLUE,SA_117265,1,Nagole,SA_30501
SA,BLUE,SA_117266,0,Raidurg,SA_31401
SA,BLUE,SA_117267,1,Nagole,SA_31401
SA,BLUE,SA_117268,0,Raidurg,SA_30601
SA,BLUE,SA_117269,1,Nagole,SA_30601
SA,BLUE,SA_117270,0,Raidurg,SA_31501
SA,BLUE,SA_117271,1,Nagole,SA_31501
SA,BLUE,SA_117272,0,Raidurg,SA_30701
SA,BLUE,SA_117273,1,Nagole,SA_30701
SA,BLUE,SA_117274,0,Raidurg,SA_31601
SA,BLUE,SA_117275,1,Nagole,SA_31601
SA,BLUE,SA_117276,0,Raidurg,SA_30801
SA,BLUE,SA_117277,1,Nagole,SA_30801
SA,BLUE,SA_117278,0,Raidurg,SA_30901
SA,BLUE,SA_117279,1,Nagole,SA_30901
SA,BLUE,SA_117280,0,Raidurg,SA_31801
SA,BLUE,SA_117281,1,Nagole,SA_31801
SA,BLUE,SA_117282,0,Raidurg,SA_31001
SA,BLUE,SA_117283,1,Nagole,SA_31001
SA,BLUE,SA_117284,0,Raidurg,SA_31901
SA,BLUE,SA_117285,1,Nagole,SA_31901
SA,BLUE,SA_117286,0,Raidurg,SA_30101
SA,BLUE,SA_117287,1,Nagole,SA_30101
SA,BLUE,SA_117288,0,Raidurg,SA_31201
SA,BLUE,SA_117289,1,Nagole,SA_31201
SA,BLUE,SA_117290,0,Raidurg,SA_32001
SA,BLUE,SA_117291,1,Nagole,SA_32001
SA,BLUE,SA_117292,0,Raidurg,SA_30201
SA,BLUE,SA_117293,1,Nagole,SA_30201
SA,BLUE,SA_117294,0,Raidurg,SA_30301
SA,BLUE,SA_117295,1,Nagole,SA_30301
SA,BLUE,SA_117296,0,Raidurg,SA_32101
SA,BLUE,SA_117297,1,Nagole,SA_32101
SA,BLUE,SA_117298,0,Raidurg,SA_31301
SA,BLUE,SA_117299,1,Nagole,SA_31301
SA,BLUE,SA_117300,0,Raidurg,SA_30501
SA,BLUE,SA_117301,1,Nagole,SA_30501
SA,BLUE,SA_117302,0,Raidurg,SA_31401
SA,BLUE,SA_117303,1,Nagole,SA_31401
SA,BLUE,SA_117304,0,Raidurg,SA_30601
SA,BLUE,SA_117305,1,Nagole,SA_30601
SA,BLUE,SA_117306,0,Raidurg,SA_31501
SA,BLUE,SA_117307,1,Nagole,SA_31501
SA,BLUE,SA_117308,0,Raidurg,SA_30701
SA,BLUE,SA_117309,1,Nagole,SA_30701
SA,BLUE,SA_117310,0,Raidurg,SA_31601
SA,BLUE,SA_117311,1,Nagole,SA_31601
SA,BLUE,SA_117312,0,Raidurg,SA_30801
SA,BLUE,SA_117313,1,Nagole,SA_30801
SA,BLUE,SA_117314,0,Raidurg,SA_30901
SA,BLUE,SA_117315,1,Nagole,SA_30901
SA,BLUE,SA_117316,0,Raidurg,SA_31801
SA,BLUE,SA_117317,1,Nagole,SA_31801
SA,BLUE,SA_117318,0,Raidurg,SA_31001
SA,BLUE,SA_117319,1,Nagole,SA_31001
SA,BLUE,SA_117320,0,Raidurg,SA_31901
SA,BLUE,SA_117321,1,Nagole,SA_31901
SA,BLUE,SA_117322,0,Raidurg,SA_30101
SA,BLUE,SA_117323,1,Nagole,SA_30101
SA,BLUE,SA_117324,0,Raidurg,SA_31201
SA,BLUE,SA_117325,1,Nagole,SA_31201
SA,BLUE,SA_117326,0,Raidurg,SA_32001
SA,BLUE,SA_117327,1,Nagole,SA_32001
SA,BLUE,SA_117328,0,Raidurg,SA_30201
SA,BLUE,SA_117329,1,Nagole,SA_30201
SA,BLUE,SA_117330,0,Raidurg,SA_30301
SA,BLUE,SA_117331,1,Nagole,SA_30301
SA,BLUE,SA_117332,0,Raidurg,SA_32101
SA,BLUE,SA_117333,1,Nagole,SA_32101
SA,BLUE,SA_117334,0,Raidurg,SA_31301
SA,BLUE,SA_117335,1,Nagole,SA_31301
SA,BLUE,SA_117336,0,Raidurg,SA_30501
SA,BLUE,SA_117337,1,Nagole,SA_30501
SA,BLUE,SA_117338,0,Raidurg,SA_31401
SA,BLUE,SA_117339,1,Nagole,SA_31401
SA,BLUE,SA_117340,0,Raidurg,SA_30601
SA,BLUE,SA_117341,1,Nagole,SA_30601
SA,BLUE,SA_117342,0,Raidurg,SA_31501
SA,BLUE,SA_117343,1,Nagole,SA_31501
SA,BLUE,SA_117344,0,Raidurg,SA_30701
SA,BLUE,SA_117345,1,Nagole,SA_30701
SA,BLUE,SA_117346,0,Raidurg,SA_31601
SA,BLUE,SA_117347,1,Nagole,SA_31601
SA,BLUE,SA_117348,0,Raidurg,SA_30801
SA,BLUE,SA_117349,1,Nagole,SA_30801
SA,BLUE,SA_118119,0,Raidurg,SA_32201
SA,BLUE,SA_118120,1,Nagole,SA_32201
SA,BLUE,SA_118121,0,Raidurg,SA_30901
SA,BLUE,SA_118122,1,Nagole,SA_30901
SA,BLUE,SA_118123,0,Raidurg,SA_31801
SA,BLUE,SA_118124,1,Nagole,SA_31801
SA,BLUE,SA_118125,0,Raidurg,SA_31001
SA,BLUE,SA_118126,1,Nagole,SA_31001
SA,BLUE,SA_118127,0,Raidurg,SA_32301
SA,BLUE,SA_118128,1,Nagole,SA_32301
SA,BLUE,SA_118129,0,Raidurg,SA_31901
SA,BLUE,SA_118130,1,Nagole,SA_31901
SA,BLUE,SA_118131,0,Raidurg,SA_30101
SA,BLUE,SA_118132,1,Nagole,SA_30101
SA,BLUE,SA_118133,0,Raidurg,SA_31201
SA,BLUE,SA_118134,1,Nagole,SA_31201
SA,BLUE,SA_118135,0,Raidurg,SA_32001
SA,BLUE,SA_118136,1,Nagole,SA_32001
SA,BLUE,SA_118137,0,Raidurg,SA_30201
SA,BLUE,SA_118138,1,Nagole,SA_30201
SA,BLUE,SA_118139,0,Raidurg,SA_32401
SA,BLUE,SA_118140,1,Nagole,SA_32401
SA,BLUE,SA_118141,0,Raidurg,SA_30301
SA,BLUE,SA_118142,1,Nagole,SA_30301
SA,BLUE,SA_118143,0,Raidurg,SA_32101
SA,BLUE,SA_118144,1,Nagole,SA_32101
SA,BLUE,SA_118145,0,Raidurg,SA_31301
SA,BLUE,SA_118146,1,Nagole,SA_31301
SA,BLUE,SA_118147,0,Raidurg,SA_30501
SA,BLUE,SA_118148,1,Nagole,SA_30501
SA,BLUE,SA_118149,0,Raidurg,SA_31401
SA,BLUE,SA_118150,1,Nagole,SA_31401
SA,BLUE,SA_118151,0,Raidurg,SA_32501
SA,BLUE,SA_118152,1,Nagole,SA_32501
SA,BLUE,SA_118153,0,Raidurg,SA_30601
SA,BLUE,SA_118154,1,Nagole,SA_30601
SA,BLUE,SA_118155,0,Raidurg,SA_31501
SA,BLUE,SA_118156,1,Nagole,SA_31501
SA,BLUE,SA_118157,0,Raidurg,SA_30701
SA,BLUE,SA_118158,1,Nagole,SA_30701
SA,BLUE,SA_118159,0,Raidurg,SA_31601
SA,BLUE,SA_118160,1,Nagole,SA_31601
SA,BLUE,SA_118161,0,Raidurg,SA_30801
SA,BLUE,SA_118162,1,Nagole,SA_30801
SA,BLUE,SA_118163,0,Raidurg,SA_32201
SA,BLUE,SA_118164,1,Nagole,SA_32201
SA,BLUE,SA_118165,0,Raidurg,SA_30901
SA,BLUE,SA_118166,1,Nagole,SA_30901
SA,BLUE,SA_118167,0,Raidurg,SA_31801
SA,BLUE,SA_118168,1,Nagole,SA_31801
SA,BLUE,SA_118169,0,Raidurg,SA_31001
SA,BLUE,SA_118170,1,Nagole,SA_31001
SA,BLUE,SA_118171,0,Raidurg,SA_32301
SA,BLUE,SA_118172,1,Nagole,SA_32301
SA,BLUE,SA_118173,0,Raidurg,SA_31901
SA,BLUE,SA_118174,1,Nagole,SA_31901
SA,BLUE,SA_118175,0,Raidurg,SA_30101
SA,BLUE,SA_118176,1,Nagole,SA_30101
SA,BLUE,SA_118177,0,Raidurg,SA_31201
SA,BLUE,SA_118178,1,Nagole,SA_31201
SA,BLUE,SA_118179,0,Raidurg,SA_32001
SA,BLUE,SA_118180,1,Nagole,SA_32001
SA,BLUE,SA_118181,0,Raidurg,SA_30201
SA,BLUE,SA_118182,1,Nagole,SA_30201
SA,BLUE,SA_118183,0,Raidurg,SA_32401
SA,BLUE,SA_118184,1,Nagole,SA_32401
SA,BLUE,SA_118185,0,Raidurg,SA_30301
SA,BLUE,SA_118186,1,Nagole,SA_30301
SA,BLUE,SA_118187,0,Raidurg,SA_32101
SA,BLUE,SA_118188,1,Nagole,SA_32101
SA,BLUE,SA_118189,0,Raidurg,SA_31301
SA,BLUE,SA_118190,1,Nagole,SA_31301
SA,BLUE,SA_118191,0,Raidurg,SA_30501
SA,BLUE,SA_118192,1,Nagole,SA_30501
SA,BLUE,SA_118193,0,Raidurg,SA_31401
SA,BLUE,SA_118194,1,Nagole,SA_31401
SA,BLUE,SA_118195,0,Raidurg,SA_32501
SA,BLUE,SA_118196,1,Nagole,SA_32501
SA,BLUE,SA_118197,0,Raidurg,SA_30601
SA,BLUE,SA_118198,1,Nagole,SA_30601
SA,BLUE,SA_118199,0,Raidurg,SA_31501
SA,BLUE,SA_118200,1,Nagole,SA_31501
SA,BLUE,SA_118201,0,Raidurg,SA_30701
SA,BLUE,SA_118202,1,Nagole,SA_30701
SA,BLUE,SA_118203,0,Raidurg,SA_31601
SA,BLUE,SA_118204,1,Nagole,SA_31601
SA,BLUE,SA_118205,0,Raidurg,SA_30801
SA,BLUE,SA_118206,1,Nagole,SA_30801
SA,BLUE,SA_118207,0,Raidurg,SA_32201
SA,BLUE,SA_118208,1,Nagole,SA_32201
SA,BLUE,SA_118209,0,Raidurg,SA_30901
SA,BLUE,SA_118210,1,Nagole,SA_30901
SA,BLUE,SA_118211,0,Raidurg,SA_31801
SA,BLUE,SA_118212,1,Nagole,SA_31801
SA,BLUE,SA_118213,0,Raidurg,SA_31001
SA,BLUE,SA_118214,1,Nagole,SA_31001
SA,BLUE,SA_118215,0,Raidurg,SA_32301
SA,BLUE,SA_118216,1,Nagole,SA_32301
SA,BLUE,SA_118217,0,Raidurg,SA_31901
SA,BLUE,SA_118218,1,Nagole,SA_31901
SA,BLUE,SA_118219,0,Raidurg,SA_30101
SA,BLUE,SA_118220,1,Nagole,SA_30101
SA,BLUE,SA_118221,0,Raidurg,SA_31201
SA,BLUE,SA_118222,1,Nagole,SA_31201
SA,BLUE,SA_118223,0,Raidurg,SA_32001
SA,BLUE,SA_118224,1,Nagole,SA_32001
SA,BLUE,SA_118225,0,Raidurg,SA_30201
SA,BLUE,SA_118226,1,Nagole,SA_30201
SA,BLUE,SA_118227,0,Raidurg,SA_32401
SA,BLUE,SA_118228,1,Nagole,SA_32401
SA,BLUE,SA_118229,0,Raidurg,SA_30301
SA,BLUE,SA_118230,1,Nagole,SA_30301
SA,BLUE,SA_118231,0,Raidurg,SA_32101
SA,BLUE,SA_118232,1,Nagole,SA_32101
SA,BLUE,SA_118233,0,Raidurg,SA_31301
SA,BLUE,SA_118234,1,Nagole,SA_31301
SA,BLUE,SA_118235,0,Raidurg,SA_30501
SA,BLUE,SA_118236,1,Nagole,SA_30501
SA,BLUE,SA_118335,0,Raidurg,SA_31401
SA,BLUE,SA_118336,1,Nagole,SA_31401
SA,BLUE,SA_118337,0,Raidurg,SA_32501
SA,BLUE,SA_118338,1,Nagole,SA_32501
SA,BLUE,SA_118339,0,Raidurg,SA_30601
SA,BLUE,SA_118340,1,Nagole,SA_30601
SA,BLUE,SA_118341,0,Raidurg,SA_30701
SA,BLUE,SA_118342,1,Nagole,SA_30701
SA,BLUE,SA_118343,0,Raidurg,SA_31601
SA,BLUE,SA_118344,1,Nagole,SA_31601
SA,BLUE,SA_118345,0,Raidurg,SA_32201
SA,BLUE,SA_118346,1,Nagole,SA_32201
SA,BLUE,SA_118347,0,Raidurg,SA_30901
SA,BLUE,SA_118348,1,Nagole,SA_30901
SA,BLUE,SA_118349,0,Raidurg,SA_31801
SA,BLUE,SA_118350,1,Nagole,SA_31801
SA,BLUE,SA_118351,0,Raidurg,SA_32301
SA,BLUE,SA_118352,1,Nagole,SA_32301
SA,BLUE,SA_118353,0,Raidurg,SA_31901
SA,BLUE,SA_118354,1,Nagole,SA_31901
SA,BLUE,SA_118355,0,Raidurg,SA_31201
SA,BLUE,SA_118356,1,Nagole,SA_31201
SA,BLUE,SA_118357,0,Raidurg,SA_32001
SA,BLUE,SA_118358,1,Nagole,SA_32001
SA,BLUE,SA_118359,0,Raidurg,SA_30201
SA,BLUE,SA_118360,1,Nagole,SA_30201
SA,BLUE,SA_118361,0,Raidurg,SA_30301
SA,BLUE,SA_118403,0,Raidurg,SA_31301
SA,BLUE,SA_118405,0,Raidurg,SA_31401
SA,BLUE,SA_118406,1,Nagole,SA_31401
SA,BLUE,SA_118407,0,Raidurg,SA_32501
SA,BLUE,SA_118408,1,Nagole,SA_32501
SA,BLUE,SA_118409,0,Raidurg,SA_30701
SA,BLUE,SA_118410,1,Nagole,SA_30701
SA,BLUE,SA_118411,0,Raidurg,SA_31601
SA,BLUE,SA_118412,1,Nagole,SA_31601
SA,BLUE,SA_118414,1,Nagole,SA_30901
SA,BLUE,SA_118416,0,Raidurg,SA_30901
SA,BLUE,SA_118418,1,Nagole,SA_31301
SA,BLUE,SA_118420,1,Nagole,SA_30301
SA,BLUE,SA_118445,1,Nagole,SA_30101
SU,GREEN,SU_23869,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23870,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23871,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23872,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23873,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23874,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23875,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23876,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23877,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23878,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23879,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23880,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23881,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23882,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23883,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23884,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23885,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23886,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23887,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23888,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23889,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_23890,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_23891,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_23892,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_23893,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_23894,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_23895,0,JBS Parade Ground,SU_20101
